K,6,0,
QB,13,-1,WR,21,0,
K,6,0,
QB,13,0.28,WR,65,1.2,
QB,13,0.4,WR,65,1.5,
QB,13,0,
QB,13,0.72,TE,8,2.3,
QB,13,0,WR,44,0,
QB,13,0.64,TE,8,2.1,
QB,13,4.48,WR,21,7.7,
K,11,1,
K,6,0,
QB,13,0.24,WR,21,1.1,
QB,13,0.24,
QB,13,0.92,TE,8,2.8,
QB,13,0.12,TE,48,0.8,
QB,13,0.2,WR,21,1,
QB,13,0.4,
QB,13,0.08,WR,65,-1.3,
K,6,0,
QB,13,0,TE,8,0,
QB,13,0.24,RB,86,1.1,
QB,13,0.24,WR,21,1.1,
QB,13,0.1,
QB,13,0.9,
QB,13,0.24,TE,8,1.1,
QB,13,0.32,TE,8,1.3,
QB,13,0,WR,120,0,
QB,13,0,WR,21,0,
K,11,5,
K,6,0,
QB,13,0.28,TE,8,1.2,
QB,13,-0.08,TE,48,0.3,
QB,13,2.36,WR,44,6.4,
QB,13,0,
QB,13,0.5,
K,11,3,
K,6,0,
QB,13,0.2,TE,8,1,
RB,56,0.7,
QB,13,0,WR,44,0,
QB,13,0,
QB,13,0.64,WR,65,2.1,
WR,120,0,
RB,61,0,WR,135,0,
QB,13,0.52,WR,21,1.8,
QB,13,0.36,WR,65,1.4,
QB,13,0.2,WR,65,1,
QB,13,0.72,WR,44,2.3,
K,11,1,
K,6,0,RB,91,0,
QB,13,0.84,WR,65,2.6,
QB,13,0,WR,21,0,
QB,13,0.72,WR,21,2.3,
QB,13,0,WR,44,0,
QB,13,0.2,WR,21,1,
QB,13,4.92,WR,21,8.8,
K,11,1,
K,6,0,
QB,13,0.56,WR,21,1.9,
QB,13,0.48,WR,21,1.7,
QB,13,0,WR,21,0,
QB,13,0.4,WR,65,1.5,
QB,13,0.28,WR,21,1.2,
QB,13,0,WR,65,0,
QB,13,0.32,WR,44,1.3,
QB,13,4.04,WR,65,6.6,
K,11,1,
K,21,0,
QB,13,-0.08,
QB,13,0,
QB,13,0.24,WR,44,1.1,
QB,13,0,TE,48,0,
K,11,3,
K,21,0,
QB,13,0.8,WR,21,2.5,
QB,13,0.44,WR,65,1.6,
RB,56,0.2,
QB,13,-0.04,RB,56,0.4,
QB,13,-1,WR,21,0,
K,21,0,
QB,13,0.36,WR,21,1.4,
QB,13,0,
RB,86,0,WR,70,0,
QB,13,-0.04,WR,65,0.4,
QB,13,0.24,WR,44,1.1,
QB,13,0.16,WR,44,0.9,
WR,70,0,
QB,13,0.16,TE,8,0.9,
QB,13,0.48,WR,65,1.7,
QB,13,0,WR,21,0,
QB,13,0.44,WR,65,1.6,
QB,13,0.48,RB,86,1.7,
QB,13,0.32,RB,86,1.3,
QB,13,0,
QB,13,0.28,WR,65,1.2,
QB,13,0,WR,21,0,
K,11,4,
QB,13,0.4,
WR,65,0,
QB,13,0.4,TE,8,1.5,
QB,13,0.52,RB,56,1.8,
K,11,1,
K,21,0,
RB,56,0.7,
QB,13,0.24,WR,21,1.1,
QB,13,0.56,WR,44,1.9,
RB,56,0,
QB,13,0.16,RB,56,0.9,
QB,13,1.4,WR,21,2,WR,65,0,
RB,56,0.1,
QB,13,0.4,WR,65,1.5,
RB,56,0.6,
RB,56,0.1,
QB,13,0.32,WR,120,1.3,
QB,13,0,WR,44,0,
QB,13,0.28,RB,56,1.2,
QB,13,1.12,TE,48,3.3,
RB,86,0.7,
QB,13,0.24,TE,48,1.1,
QB,13,5.16,WR,21,9.4,
K,11,1,
K,21,0,
QB,13,0.2,WR,21,1,
QB,13,0,
TE,48,0,WR,70,0,
QB,13,-0.1,
QB,13,0,
QB,13,0,
QB,13,4.88,WR,44,8.7,
K,11,1,
QB,13,0,WR,44,0,
QB,13,0,WR,65,0,
WR,128,0,
K,29,0,
QB,13,0.2,
QB,13,0.32,WR,21,1.3,
QB,13,0.16,WR,105,0.9,
TE,8,0,
QB,13,0.2,WR,21,1,
RB,56,0.5,
QB,13,0,WR,21,0,
WR,65,1.5,
QB,13,0,TE,48,0,
QB,13,0,WR,44,0,
QB,13,0.12,WR,44,0.8,
QB,13,0.44,TE,48,1.6,
RB,56,0.2,
TE,8,0,
QB,13,0,RB,56,0,
QB,13,0,RB,86,0,
WR,120,0,WR,128,0,
QB,13,0.48,TE,8,1.7,
QB,13,0.52,WR,65,1.8,
RB,56,0.4,
RB,56,0.4,
RB,56,0,
QB,13,0,WR,21,0,
K,11,3,
QB,13,0.16,RB,86,0.9,
QB,13,0,QB,19,0,WR,21,0,
QB,13,0.56,WR,65,1.9,
WR,21,0,
QB,13,0.52,WR,21,1.8,
QB,13,0.36,WR,44,1.4,
QB,13,0.2,TE,8,1,
QB,13,0.28,WR,21,1.2,
K,11,0,
K,29,0,
QB,13,0.2,WR,21,1,
QB,13,0,QB,19,0,
WR,128,0,
QB,13,0,WR,21,0,
QB,19,0,
RB,56,0.2,
QB,13,0.28,WR,21,1.2,
K,11,5,
QB,13,-0.1,
QB,13,0.2,WR,21,1,
RB,56,0,
RB,56,0.8,
RB,56,0.3,
RB,56,0,
QB,13,0.4,WR,44,1.5,
RB,56,-0.1,
QB,13,0.12,RB,56,0.8,
QB,13,0,WR,21,0,
RB,56,0.4,
QB,13,0,RB,56,0,
QB,13,0,
WR,128,0,
K,29,0,
QB,13,0.52,WR,21,1.8,
QB,13,0.6,TE,8,2,
RB,56,0.5,
RB,86,0,
K,16,0,
QB,13,0,
RB,56,0.3,
QB,13,0.68,WR,21,2.2,
RB,56,0.1,
QB,13,0.32,TE,8,1.3,
QB,13,0.56,WR,44,1.9,
QB,13,0.56,WR,44,1.9,
RB,56,0.2,
RB,56,0.1,
QB,13,0,RB,56,0,
QB,13,0.64,RB,56,0,WR,21,2.1,
RB,56,-0.1,
K,16,0,
RB,56,-0.1,
QB,13,0.28,RB,56,1.2,
QB,13,0.3,
WR,34,0,
K,16,0,
QB,13,-1,WR,44,0,
K,16,0,
K,16,0,QB,13,0.6,WR,21,2,
RB,86,0.1,
QB,13,0,RB,86,0,
QB,13,0,WR,21,0,
WR,34,0,
K,16,0,
QB,13,0.4,TE,8,1.5,
QB,13,0,WR,65,0,
QB,13,0.24,RB,86,1.1,
QB,13,0,
QB,13,0,
K,16,0,
QB,13,-0.04,WR,21,0.4,
QB,13,0,TE,8,0,
QB,13,0.72,WR,44,2.3,
RB,56,0,
QB,13,0,TE,8,0,
QB,13,-1,WR,21,0,
K,16,0,
QB,13,0.56,WR,44,1.9,
QB,13,0,
QB,13,-1,WR,21,0,
RB,56,0.1,
QB,13,0,TE,48,0,
QB,13,-2,TE,48,0,
K,16,0,
TE,8,1.5,
RB,56,0.5,
WR,21,0,
RB,86,0,
WR,120,0,WR,34,0,
RB,86,1.6,
RB,86,0.3,
RB,86,0.3,
RB,56,1.1,
RB,56,-0.3,
RB,56,0,
WR,21,0,
WR,34,0,
RB,56,0,
QB,13,0.2,WR,65,1,
QB,13,0.12,TE,8,0.8,
QB,13,0.32,WR,21,1.3,
QB,13,0.28,WR,21,1.2,
RB,56,-0.2,
QB,13,-0.12,RB,56,0.2,WR,15,0,
WR,104,0,
RB,56,0.6,
RB,56,-0.5,
QB,13,0,WR,21,0,
WR,104,0,
QB,13,0.64,WR,44,2.1,
QB,13,-0.08,RB,56,0.3,
QB,13,0.2,WR,15,0,WR,21,1,
QB,13,0,
WR,104,0,
RB,56,0.4,WR,15,0,
RB,56,0,WR,89,0,
QB,13,0.24,TE,8,1.1,
QB,13,0,WR,44,0,
QB,13,0.52,WR,21,1.8,
RB,56,0.1,
QB,13,0.4,WR,21,1.5,
RB,56,0.1,
QB,13,0.6,WR,65,2,
QB,13,0.08,WR,21,0.7,
QB,13,0,
QB,13,1.24,TE,8,3.6,
QB,13,4.08,WR,21,6.7,
K,11,1,
QB,13,0,WR,21,0,
RB,56,-0.1,
QB,13,0,RB,56,0.5,WR,15,0,
QB,13,-1,WR,21,0,
WR,89,0,
QB,13,-0.08,RB,56,0.3,WR,15,0,
QB,13,0,WR,21,0,
QB,13,0,WR,44,0,
TE,48,0,WR,104,0,
RB,56,0.2,WR,15,0,
QB,13,0,TE,8,0,WR,15,0,
QB,13,0.36,WR,65,1.4,
QB,13,0.88,RB,56,2.7,
QB,13,0.12,RB,56,0.8,WR,15,0,
QB,13,1.04,WR,44,3.1,
QB,13,0.28,WR,21,1.2,
QB,13,0.08,
QB,13,0,RB,56,0,
QB,13,0,TE,8,0,
QB,13,0,TE,8,0,
QB,13,4.16,TE,8,6.9,
K,11,1,
QB,13,0.76,WR,21,2.4,
RB,56,0.1,
QB,13,1.7,WR,15,0,
RB,56,0.3,WR,15,0,
QB,13,0.52,WR,44,1.8,
QB,13,0.36,RB,56,1.4,WR,15,0,
RB,56,0.3,WR,15,0,
QB,13,4.4,TE,8,7.5,
K,11,1,
QB,13,0.12,WR,44,0.8,
QB,13,0.36,TE,48,1.4,
QB,13,-1,WR,44,0,
RB,56,2.3,
K,20,0,
RB,56,0.1,
QB,13,0.08,RB,56,0.7,
QB,13,0,WR,65,0,
WR,3,0,WR,45,0,
QB,13,0.24,WR,21,1.1,
QB,13,0.36,WR,21,1.4,
QB,13,0,WR,21,0,
RB,56,0.3,
QB,13,0,WR,44,0,
RB,56,1.1,
QB,13,0.8,WR,65,2.5,
RB,56,0.8,
RB,56,0.3,
QB,13,4.04,
K,11,1,
K,20,0,
RB,56,0.4,
QB,13,0,
QB,13,0.16,
WR,3,0,
K,20,0,
QB,13,0,
QB,13,0,WR,44,0,
QB,13,0.28,WR,21,1.2,
QB,13,0,WR,65,0,
QB,13,0.28,TE,8,1.2,
QB,13,0.48,WR,44,1.7,
QB,13,1.08,TE,8,3.2,
QB,13,5.08,TE,8,9.2,
K,11,1,
K,20,0,
RB,56,0.7,
QB,13,0,WR,21,0,WR,30,0,
QB,13,0,WR,65,0,
WR,3,0,WR,45,0,
K,20,0,RB,109,0,
QB,13,0.36,RB,56,1.4,
RB,56,0.5,
QB,13,0.96,WR,30,0,WR,44,2.9,
RB,56,-0.4,
QB,13,0,WR,21,0,
QB,13,0.56,WR,44,1.9,
RB,56,1.2,
RB,56,1.3,
RB,56,0.4,
QB,13,0,WR,44,0,
QB,13,0,WR,21,0,
K,11,3,
RB,56,0.1,
QB,13,0,TE,8,0,
QB,13,0.72,WR,21,2.3,
RB,56,0,
QB,13,0.56,WR,21,1.9,WR,30,0,
RB,56,-0.1,
QB,13,0,WR,44,0,
QB,13,0.16,WR,21,0.9,
K,11,4,
K,20,0,
QB,13,0,WR,65,0,
QB,13,-1,TE,8,0,
K,29,0,
RB,56,0.3,
QB,13,1.08,TE,48,3.2,
WR,105,0,
QB,13,0.4,TE,8,1.5,
QB,19,0,RB,56,0.1,
RB,56,0.5,
RB,56,0,
QB,13,5.16,WR,65,9.4,
K,11,1,
QB,13,0,RB,56,0,
RB,56,0.8,
QB,13,0,
RB,56,0.7,
QB,13,0.76,WR,44,2.4,
RB,56,0.2,
RB,56,0.5,
QB,13,0.8,WR,44,2.5,
QB,13,0,TE,48,0,
RB,56,0.4,
RB,56,0.4,
RB,56,0.5,
QB,13,0,TE,8,0,
RB,56,0.3,
QB,13,4.2,WR,44,7,
K,11,1,
K,29,0,
QB,13,0,WR,21,0,
RB,56,0.6,
QB,13,0.9,
RB,56,0.2,
QB,13,0,WR,21,0,
QB,13,0,WR,44,0,
K,29,0,
RB,56,-0.1,
QB,13,0,TE,8,0,
QB,13,0.8,WR,65,2.5,
QB,19,0,
QB,13,0,WR,44,0,
QB,13,0.96,
QB,13,0,RB,56,0.5,
QB,13,0.6,TE,48,2,
RB,56,0,
QB,13,0,WR,21,0,
QB,13,0.2,WR,21,1,
TE,48,0,
WR,120,0,
K,29,0,
RB,56,0.3,
QB,13,0.48,TE,48,1.7,
RB,56,0.9,
RB,56,0.3,
QB,13,1.76,WR,44,4.9,
RB,56,0.2,
QB,13,0.24,RB,56,1.1,
QB,13,4.04,TE,8,6.6,
K,11,1,
RB,56,0,
QB,13,0.24,TE,48,1.1,
QB,13,0,TE,8,0,
WR,45,0,
K,29,0,
QB,13,0.64,TE,8,2.1,
QB,13,0.76,WR,21,2.4,
QB,13,0.6,WR,44,2,
RB,56,0.1,
QB,13,0.8,RB,56,2.5,
QB,13,0,TE,8,0,
QB,13,-0.12,RB,56,0.2,
QB,13,0,TE,8,0,
K,11,3,
QB,13,0.12,WR,21,0.8,
QB,13,0.7,
RB,56,1.2,
RB,56,1,
RB,56,0.6,
RB,56,6.1,
K,11,1,
QB,13,-0.1,
QB,13,-0.1,
QB,13,-0.1,
RB,86,0.2,
QB,13,0.16,RB,86,0.9,
QB,13,0.32,WR,65,1.3,
QB,13,0,
RB,86,-0.2,
QB,13,1.96,WR,44,5.4,
RB,86,-0.5,
QB,13,0.68,WR,44,2.2,
RB,86,0.5,
RB,86,0.1,WR,139,0,
QB,13,4.32,TE,8,7.3,
K,11,1,
QB,13,0,RB,86,0,
RB,86,1.3,
RB,86,0.7,
QB,13,0.44,WR,21,1.6,
RB,56,0.2,
RB,56,0.2,
QB,13,0,TE,8,0,
RB,86,0.3,
RB,86,0.2,
QB,13,1.12,TE,8,3.3,
RB,56,0.4,
QB,13,0,
QB,13,1.28,WR,65,3.7,
QB,13,-1,WR,21,0,
WR,139,0,
QB,13,0,WR,21,0,
QB,13,0.2,WR,139,0,WR,21,1,
QB,13,4.48,TE,8,7.7,
K,11,1,
RB,56,0.3,
QB,13,0.24,RB,56,1.1,
RB,56,0.2,WR,139,0,
QB,13,0.32,TE,48,1.3,
RB,56,0.6,
RB,56,0.1,TE,48,0,WR,139,0,
QB,13,0.24,WR,44,1.1,
QB,13,0,
QB,13,2,RB,56,5.5,WR,139,0,
RB,56,0.4,WR,139,0,
RB,56,0.4,WR,139,0,
RB,56,7.5,
K,11,1,
QB,13,-0.1,
K,27,0,
QB,13,0,
RB,56,0.1,
QB,13,0,WR,65,0.5,
RB,56,0.1,
QB,13,0.44,WR,120,1.6,
QB,13,0.4,
RB,56,5.2,
WR,139,0,
QB,13,0.36,WR,21,1.4,
RB,56,0.1,
QB,13,4.36,RB,56,7.4,
K,11,1,
QB,13,0,WR,21,0,
QB,13,0,TE,8,0,
QB,13,0.48,TE,8,1.7,
RB,56,0.2,
RB,56,0.4,
QB,13,0.12,RB,56,0.8,
K,11,3,
WR,139,0,
RB,56,0.5,WR,139,0,
RB,56,0.3,
RB,56,0.2,
QB,13,0,WR,21,0,
WR,120,0,
RB,86,0.1,
QB,13,0,
QB,13,-0.24,WR,65,-0.1,
QB,13,0.64,WR,21,2.1,
RB,86,0.2,
QB,13,0.64,WR,65,2.1,
RB,86,0.3,
QB,13,0.36,RB,86,1.4,
QB,13,0,RB,86,0,
K,11,3,
K,32,0,RB,56,0,WR,31,0,
QB,13,0.04,WR,21,0.6,
QB,13,0.32,TE,8,1.3,
RB,86,0.3,
QB,13,0.96,WR,21,2.9,
QB,13,5.88,WR,65,11.2,
K,11,1,
K,32,0,
QB,13,0.44,WR,21,1.6,
RB,56,-0.1,
QB,13,0.44,RB,56,1.6,
QB,13,0.16,WR,44,0.9,
QB,13,0,
QB,13,0.2,TE,8,1,
WR,112,0,
QB,13,0.48,WR,21,1.7,
QB,13,0.04,RB,86,0.6,
QB,13,0.16,RB,86,0.9,
QB,13,5.72,WR,65,10.8,
K,11,1,
K,32,0,
RB,86,0.3,
RB,86,0.2,
QB,13,0.6,WR,21,2,
RB,86,-0.3,
QB,13,0.88,WR,21,2.7,
QB,13,0.68,TE,8,2.2,
QB,13,0,WR,65,0,
QB,13,0,TE,8,0,
QB,13,4.96,WR,44,8.9,
K,11,1,
QB,13,0.4,RB,56,1.5,
RB,56,0.4,
QB,13,0.32,WR,21,1.3,
QB,13,0,WR,21,0,
QB,13,0.36,RB,56,1.4,
QB,13,0,
K,11,3,
QB,13,0,WR,65,0,
RB,86,0.5,WR,31,0,
QB,13,0.84,RB,86,2.6,
QB,13,0,RB,86,0,
QB,13,0,
QB,13,0.64,WR,21,2.1,
RB,56,0.1,
QB,13,0.12,RB,56,0.8,
QB,13,0.4,WR,21,1.5,
QB,13,0,WR,44,0,
QB,13,0,
QB,13,0.44,WR,44,1.6,
QB,13,0,TE,8,0,
K,11,3,
RB,86,0.2,
RB,86,0.1,TE,10,0,
QB,13,0.2,WR,65,1,
WR,112,0,
RB,56,0,
RB,56,0.7,
RB,56,0.4,
RB,56,0,
RB,56,0.2,
RB,56,0.6,
K,11,3,
RB,86,0.2,
QB,13,1.96,RB,86,0,WR,44,5.4,
RB,45,0,RB,86,1.4,
RB,45,0,RB,86,0,
RB,45,0,RB,86,0.1,
QB,13,4.12,WR,65,6.8,
K,11,1,
RB,86,0.4,
RB,45,0,RB,86,0.4,
RB,86,0.3,
QB,13,0.24,WR,21,1.1,
QB,13,0,WR,44,0,
QB,13,0.92,RB,45,0,WR,44,0,WR,65,2.8,
RB,86,0.4,
QB,13,0.52,RB,45,0,RB,86,1.8,
RB,45,0,RB,86,0.5,
RB,45,0,RB,86,0.2,
TE,57,0,
RB,56,0,
QB,13,0.8,RB,45,0,RB,56,0,TE,48,2.5,
RB,86,-0.1,TE,48,0,
QB,13,0.16,RB,45,0,TE,48,0.9,
QB,13,0,TE,48,0,
QB,13,0,RB,86,0,TE,48,0,
K,11,3,
RB,86,0.1,
RB,86,0.6,
RB,45,0,RB,86,0.2,
RB,86,0.3,
QB,13,0.16,RB,86,0.9,
QB,13,1.96,WR,44,5.4,
RB,45,0,RB,86,0.5,
QB,13,0.32,TE,8,1.3,
QB,13,0.16,RB,86,0.9,
QB,13,0,
QB,13,0,RB,86,0.5,
K,11,3,
RB,86,0.1,
QB,13,0.44,WR,21,1.6,
RB,86,0.1,
RB,86,0.1,
QB,13,0.9,
RB,86,-0.1,
QB,13,0,TE,48,0,
QB,13,0.56,TE,48,1.9,
RB,45,0,RB,56,0.6,
RB,45,0,RB,56,0.5,
QB,13,1.04,TE,48,3.1,
RB,86,0.2,
QB,13,0,WR,65,0,
QB,13,4.2,WR,65,7,
K,11,1,
RB,45,0,RB,86,0.3,
RB,86,0,
QB,13,0.2,
RB,86,0,TE,57,0,
QB,13,0,WR,65,0,
QB,13,0.24,RB,86,1.1,WR,65,0,
RB,86,0,
RB,86,0.3,
QB,13,0,WR,44,0,
WR,44,0,
RB,86,-0.2,TE,57,0,
RB,86,-0.1,
QB,13,0.44,TE,57,0,WR,65,1.6,
WR,65,0,
WR,65,0,
WR,65,0,
RB,86,-0.4,
RB,86,0.3,TE,57,0,
RB,86,0,
RB,86,0.1,
QB,13,0.2,TE,8,1,
RB,23,0.3,
QB,13,0.12,WR,53,0,
RB,23,0.3,WR,53,0,
QB,13,0.24,WR,21,1.1,
QB,13,0.4,RB,23,1.5,
RB,23,0.3,
RB,23,0.6,
RB,23,0.2,
QB,13,0.56,
QB,13,0.1,TE,7,0,
QB,13,0,WR,65,0,
QB,13,0,TE,7,0,WR,65,0,
K,11,5,
K,11,0,K,7,0,
QB,13,0.8,TE,8,2.5,
QB,13,0.64,RB,23,2.1,
QB,13,0.32,RB,86,1.3,
TE,7,0,
QB,13,0.56,WR,65,1.9,
QB,13,0.56,WR,21,1.9,
QB,13,0.4,
TE,7,0,
QB,13,0,
QB,13,4.32,TE,8,7.3,
K,11,1,
K,11,0,RB,23,-0.7,
QB,13,0.48,WR,21,1.7,
QB,13,0.48,WR,21,1.7,
QB,13,0.2,
TE,7,0,
QB,13,0.16,WR,53,0,
QB,13,0,WR,44,0,
QB,13,0.48,WR,65,1.7,
QB,13,0,WR,21,0,
K,11,4,
QB,13,0.28,
WR,120,0,
RB,86,0,
QB,13,0.6,WR,65,2,
WR,65,0,
QB,13,4.32,TE,8,7.3,
K,11,1,
K,7,0,WR,105,0,
QB,13,-0.2,
K,7,0,QB,13,0,
RB,23,0.1,
QB,13,0.12,WR,65,0.8,
WR,65,0,
RB,86,1.6,
QB,13,0,RB,86,0,TE,7,0,
RB,86,0.2,
QB,13,0,TE,10,0,WR,65,0,
WR,65,0,
QB,13,0.76,TE,8,2.4,
QB,13,-0.04,WR,65,0.4,
QB,13,1.2,WR,53,0,WR,65,0,
RB,86,0,
TE,59,0,
QB,13,0.64,WR,65,2.1,
WR,53,0,
QB,13,0,WR,65,0,
QB,13,0.1,WR,65,0,
QB,13,0,TE,7,0,
QB,13,4.84,TE,8,8.6,
K,11,1,
K,11,0,K,7,0,
WR,53,0,
QB,13,0.4,
QB,13,0,WR,65,0,
QB,13,-0.04,RB,86,0.4,
QB,13,0.4,WR,65,1.5,
RB,86,0.2,
QB,13,0.44,RB,86,0,WR,21,1.6,
RB,86,0.1,
TE,7,0,
QB,13,0.6,TE,8,2,WR,53,0,
RB,86,0,
QB,13,0.12,RB,86,0.8,
QB,13,0,
QB,13,0,
QB,13,-0.2,
QB,13,0,
QB,13,-0.2,
QB,13,0,
QB,13,-0.1,
K,11,3,
RB,23,0,
QB,13,0.24,TE,8,1.1,
QB,13,0.48,TE,8,1.7,
RB,86,0.2,
QB,13,0.12,WR,21,0.8,
QB,13,0,TE,8,0,
WR,122,0,
RB,23,0.4,
QB,13,0,WR,21,0,
QB,13,0.8,WR,65,2.5,
QB,13,0.2,WR,44,1,
RB,23,-0.4,
QB,13,0,WR,65,0,
TE,57,0,
QB,13,0,WR,65,0,
WR,122,0,
K,13,0,
QB,13,0.32,RB,23,1.3,
RB,23,0.1,
RB,23,0.1,
QB,13,0,WR,44,0,
RB,86,-0.4,
QB,13,0,WR,44,0,
WR,122,0,
WR,65,0.2,
RB,23,0.2,
QB,13,0,WR,21,0,
K,11,3,
QB,13,0.16,WR,21,0.9,
RB,23,0.8,
QB,13,0,TE,8,0,
QB,13,0.48,RB,23,1.7,
QB,13,0.24,
QB,13,1,
QB,13,0,TE,8,0,
QB,13,0.16,TE,8,0.9,
QB,13,-1,WR,65,0,
K,13,0,
QB,13,0.68,TE,8,2.2,
RB,23,-0.1,
QB,13,0.28,WR,44,1.2,
QB,13,1.28,WR,44,3.7,
QB,13,0.8,TE,48,2.5,
QB,13,4.24,WR,44,7.1,
K,11,1,
QB,13,0.36,WR,21,1.4,
RB,23,0,
RB,23,8,
K,11,1,
QB,13,0.36,WR,21,1.4,
QB,13,0,TE,8,0,
K,13,0,
RB,23,1.1,
RB,23,-0.2,
QB,13,0.16,TE,48,0.9,
WR,65,-0.3,
QB,13,0,WR,65,0,
QB,13,1.36,TE,8,3.9,
TE,57,0,
QB,13,0,
WR,122,0,
K,13,0,
QB,13,0.48,WR,21,1.7,
QB,13,0.32,TE,8,1.3,
QB,13,0,WR,65,0,
QB,13,0,WR,21,0,
QB,13,0,WR,21,0,
